a_1,a_2,a_3,a_4,b,y,He_Density
-51.27354781,126.3796903,-121.008565,44.58282688,13.26251517,0.609831949,0.09043
-51.27416373,126.3812084,-121.0100186,44.58336242,13.26267448,0.609796136,0.09043
-51.27477917,126.3827253,-121.0114711,44.58389756,13.26283367,0.609760375,0.09043
-51.27539415,126.3842411,-121.0129225,44.58443229,13.26299274,0.609724665,0.09043
-51.27600865,126.3857558,-121.0143727,44.5849666,13.26315169,0.609689007,0.09043
-51.27662267,126.3872692,-121.0158219,44.5855005,13.26331052,0.6096534,0.09043
-51.2772362,126.3887814,-121.0172698,44.58603397,13.26346921,0.609617845,0.09043
-51.27784924,126.3902925,-121.0187166,44.58656701,13.26362778,0.609582341,0.09042
-51.27846178,126.3918023,-121.0201623,44.58709962,13.26378622,0.609546889,0.09042
-51.27907381,126.3933108,-121.0216067,44.58763179,13.26394453,0.609511488,0.09042
-51.27968533,126.3948181,-121.0230499,44.58816351,13.26410271,0.609476138,0.09042
-51.28029633,126.3963241,-121.0244919,44.58869478,13.26426075,0.60944084,0.09042
-51.28090682,126.3978288,-121.0259327,44.5892256,13.26441866,0.609405593,0.09042
-51.28151677,126.3993322,-121.0273722,44.58975597,13.26457643,0.609370397,0.09042
-51.28212619,126.4008344,-121.0288105,44.59028586,13.26473407,0.609335253,0.09042
-51.28273508,126.4023351,-121.0302475,44.59081529,13.26489156,0.609300159,0.09041
-51.28334342,126.4038346,-121.0316832,44.59134425,13.26504892,0.609265117,0.09041
-51.2839512,126.4053327,-121.0331176,44.59187273,13.26520613,0.609230126,0.09041
-51.28455844,126.4068294,-121.0345507,44.59240072,13.2653632,0.609195186,0.09041
-51.28516511,126.4083247,-121.0359825,44.59292822,13.26552012,0.609160298,0.09041
-51.28577121,126.4098186,-121.0374129,44.59345524,13.26567689,0.60912546,0.09041
-51.28637674,126.4113112,-121.038842,44.59398175,13.26583352,0.609090673,0.09041
-51.28698169,126.4128022,-121.0402697,44.59450776,13.26599,0.609055938,0.09041
-51.28758606,126.4142919,-121.0416961,44.59503326,13.26614633,0.609021253,0.09041
-51.28818983,126.4157801,-121.043121,44.59555825,13.2663025,0.608986619,0.0904
-51.28879301,126.4172668,-121.0445446,44.59608273,13.26645852,0.608952036,0.0904
-51.2893956,126.4187521,-121.0459667,44.59660667,13.26661438,0.608917504,0.0904
-51.28999757,126.4202358,-121.0473874,44.5971301,13.26677009,0.608883023,0.0904
-51.29059893,126.4217181,-121.0488066,44.59765298,13.26692564,0.608848593,0.0904
-51.29119967,126.4231988,-121.0502244,44.59817534,13.26708103,0.608814213,0.0904
-51.29179979,126.424678,-121.0516407,44.59869714,13.26723626,0.608779884,0.0904
-51.29239928,126.4261556,-121.0530556,44.5992184,13.26739132,0.608745606,0.0904
-51.29299813,126.4276316,-121.0544689,44.59973911,13.26754622,0.608711379,0.09039
-51.29359634,126.4291061,-121.0558807,44.60025926,13.26770096,0.608677202,0.09039
-51.29419391,126.430579,-121.057291,44.60077885,13.26785553,0.608643076,0.09039
-51.29479082,126.4320503,-121.0586998,44.60129788,13.26800992,0.608609001,0.09039
-51.29538708,126.43352,-121.060107,44.60181633,13.26816415,0.608574976,0.09039
-51.29598267,126.434988,-121.0615126,44.6023342,13.26831821,0.608541001,0.09039
-51.29657759,126.4364543,-121.0629166,44.60285149,13.26847209,0.608507078,0.09039
-51.29717184,126.4379191,-121.0643191,44.60336819,13.2686258,0.608473204,0.09039
-51.29776541,126.4393821,-121.06572,44.60388431,13.26877934,0.608439381,0.09039
-51.29835829,126.4408434,-121.0671192,44.60439982,13.26893269,0.608405609,0.09038
-51.29895048,126.4423031,-121.0685168,44.60491473,13.26908587,0.608371887,0.09038
-51.29954197,126.443761,-121.0699127,44.60542904,13.26923886,0.608338215,0.09038
-51.30013276,126.4452172,-121.071307,44.60594274,13.26939168,0.608304594,0.09038
-51.30072284,126.4466716,-121.0726997,44.60645582,13.26954431,0.608271023,0.09038
-51.3013122,126.4481243,-121.0740906,44.60696827,13.26969676,0.608237502,0.09038
-51.30190084,126.4495752,-121.0754798,44.6074801,13.26984902,0.608204032,0.09038
-51.30248876,126.4510243,-121.0768673,44.6079913,13.27000109,0.608170612,0.09038
-51.30307595,126.4524716,-121.0782531,44.60850187,13.27015297,0.608137242,0.09038
-51.3036624,126.4539171,-121.0796372,44.60901179,13.27030466,0.608103922,0.09037
-51.3042481,126.4553607,-121.0810195,44.60952107,13.27045616,0.608070652,0.09037
-51.30483306,126.4568025,-121.0824,44.61002969,13.27060747,0.608037432,0.09037
-51.30541726,126.4582425,-121.0837788,44.61053766,13.27075858,0.608004263,0.09037
-51.3060007,126.4596806,-121.0851557,44.61104497,13.27090949,0.607971143,0.09037
-51.30658338,126.4611167,-121.0865309,44.61155161,13.27106021,0.607938074,0.09037
-51.30716528,126.462551,-121.0879042,44.61205759,13.27121073,0.607905054,0.09037
-51.30774641,126.4639834,-121.0892757,44.61256288,13.27136104,0.607872084,0.09037
-51.30832676,126.4654138,-121.0906454,44.6130675,13.27151116,0.607839165,0.09036
-51.30890631,126.4668423,-121.0920131,44.61357143,13.27166106,0.607806295,0.09036
-51.30948508,126.4682689,-121.0933791,44.61407467,13.27181077,0.607773475,0.09036
-51.31006304,126.4696934,-121.0947431,44.61457721,13.27196027,0.607740705,0.09036
-51.3106402,126.471116,-121.0961052,44.61507905,13.27210955,0.607707985,0.09036
-51.31121654,126.4725366,-121.0974654,44.61558019,13.27225863,0.607675314,0.09036
-51.31179207,126.4739552,-121.0988237,44.61608062,13.2724075,0.607642693,0.09036
-51.31236678,126.4753717,-121.10018,44.61658033,13.27255615,0.607610122,0.09036
-51.31294066,126.4767862,-121.1015344,44.61707933,13.2727046,0.607577601,0.09036
-51.3135137,126.4781987,-121.1028868,44.61757759,13.27285282,0.607545129,0.09035
-51.31408591,126.4796091,-121.1042373,44.61807513,13.27300083,0.607512707,0.09035
-51.31465726,126.4810174,-121.1055857,44.61857193,13.27314862,0.607480335,0.09035
-51.31522777,126.4824235,-121.1069322,44.61906799,13.27329619,0.607448012,0.09035
-51.31579742,126.4838276,-121.1082766,44.61956331,13.27344353,0.607415738,0.09035
-51.31636621,126.4852296,-121.1096189,44.62005788,13.27359066,0.607383514,0.09035
-51.31693413,126.4866294,-121.1109593,44.62055169,13.27373756,0.60735134,0.09035
-51.31750118,126.4880271,-121.1122975,44.62104474,13.27388423,0.607319215,0.09035
-51.31806735,126.4894226,-121.1136337,44.62153703,13.27403068,0.60728714,0.09035
-51.31863263,126.4908159,-121.1149678,44.62202855,13.27417689,0.607255113,0.09034
-51.31919702,126.492207,-121.1162998,44.62251929,13.27432288,0.607223137,0.09034
-51.31976052,126.4935959,-121.1176297,44.62300926,13.27446863,0.607191209,0.09034
-51.32032311,126.4949826,-121.1189574,44.62349844,13.27461416,0.607159331,0.09034
-51.3208848,126.4963671,-121.1202831,44.62398683,13.27475944,0.607127502,0.09034
-51.32144557,126.4977492,-121.1216065,44.62447442,13.27490449,0.607095722,0.09034
-51.32200542,126.4991292,-121.1229278,44.62496122,13.2750493,0.607063992,0.09034
-51.32256435,126.5005068,-121.1242469,44.62544721,13.27519388,0.607032311,0.09034
-51.32312234,126.5018822,-121.1255638,44.6259324,13.27533821,0.607000679,0.09034
-51.3236794,126.5032552,-121.1268785,44.62641677,13.2754823,0.606969096,0.09033
-51.32423552,126.504626,-121.128191,44.62690031,13.27562615,0.606937562,0.09033
-51.32479069,126.5059944,-121.1295012,44.62738304,13.27576975,0.606906077,0.09033
-51.32534491,126.5073604,-121.1308092,44.62786494,13.2759131,0.606874641,0.09033
-51.32589817,126.5087241,-121.1321149,44.628346,13.27605621,0.606843254,0.09033
-51.32645046,126.5100854,-121.1334183,44.62882622,13.27619907,0.606811916,0.09033
-51.32700178,126.5114443,-121.1347195,44.6293056,13.27634167,0.606780627,0.09033
-51.32755213,126.5128008,-121.1360183,44.62978413,13.27648403,0.606749387,0.09033
-51.32810149,126.5141548,-121.1373149,44.63026181,13.27662613,0.606718196,0.09033
-51.32864987,126.5155065,-121.1386091,44.63073863,13.27676797,0.606687054,0.09033
-51.32919725,126.5168557,-121.1399009,44.63121458,13.27690956,0.60665596,0.09032
-51.32974363,126.5182024,-121.1411904,44.63168967,13.27705089,0.606624916,0.09032
-51.33028901,126.5195467,-121.1424775,44.63216388,13.27719195,0.60659392,0.09032
-51.33083338,126.5208884,-121.1437623,44.63263721,13.27733276,0.606562972,0.09032
-51.33137673,126.5222277,-121.1450446,44.63310966,13.27747331,0.606532074,0.09032
-51.33191906,126.5235644,-121.1463246,44.63358122,13.27761359,0.606501224,0.09032
-51.33246036,126.5248987,-121.1476021,44.63405189,13.2777536,0.606470423,0.09032
-51.33300063,126.5262303,-121.1488771,44.63452166,13.27789335,0.60643967,0.09032
-51.33353986,126.5275594,-121.1501498,44.63499053,13.27803283,0.606408966,0.09032
-51.33407805,126.5288859,-121.1514199,44.63545848,13.27817203,0.606378311,0.09031
-51.33461518,126.5302099,-121.1526876,44.63592553,13.27831097,0.606347704,0.09031
-51.33515126,126.5315312,-121.1539528,44.63639165,13.27844963,0.606317146,0.09031
-51.33568628,126.5328499,-121.1552154,44.63685686,13.27858802,0.606286636,0.09031
-51.33622023,126.534166,-121.1564756,44.63732113,13.27872614,0.606256174,0.09031
-51.33675311,126.5354795,-121.1577332,44.63778447,13.27886397,0.606225761,0.09031
-51.33728491,126.5367903,-121.1589883,44.63824688,13.27900153,0.606195396,0.09031
-51.33781562,126.5380984,-121.1602408,44.63870834,13.2791388,0.60616508,0.09031
-51.33834524,126.5394038,-121.1614907,44.63916885,13.27927579,0.606134812,0.09031
-51.33887377,126.5407065,-121.1627381,44.63962841,13.2794125,0.606104592,0.0903
-51.33940119,126.5420065,-121.1639828,44.64008701,13.27954893,0.60607442,0.0903
-51.33992751,126.5433038,-121.165225,44.64054465,13.27968507,0.606044297,0.0903
-51.34045272,126.5445983,-121.1664645,44.64100132,13.27982092,0.606014222,0.0903
-51.3409768,126.5458901,-121.1677014,44.64145701,13.27995648,0.605984195,0.0903
-51.34149976,126.5471791,-121.1689356,44.64191173,13.28009175,0.605954216,0.0903
-51.34202159,126.5484653,-121.1701671,44.64236547,13.28022673,0.605924285,0.0903
-51.34254229,126.5497487,-121.171396,44.64281822,13.28036141,0.605894403,0.0903
-51.34306184,126.5510293,-121.1726222,44.64326998,13.2804958,0.605864568,0.0903
-51.34358025,126.5523071,-121.1738456,44.64372074,13.28062989,0.605834781,0.0903
-51.3440975,126.553582,-121.1750664,44.64417049,13.28076369,0.605805043,0.09029
-51.34461359,126.5548541,-121.1762844,44.64461924,13.28089718,0.605775352,0.09029
-51.34512852,126.5561233,-121.1774997,44.64506697,13.28103037,0.605745709,0.09029
-51.34564228,126.5573896,-121.1787122,44.64551369,13.28116326,0.605716114,0.09029
-51.34615487,126.558653,-121.1799219,44.64595939,13.28129585,0.605686567,0.09029
-51.34666627,126.5599135,-121.1811288,44.64640406,13.28142813,0.605657068,0.09029
-51.34717648,126.5611711,-121.182333,44.64684769,13.2815601,0.605627617,0.09029
-51.3476855,126.5624258,-121.1835343,44.64729029,13.28169176,0.605598213,0.09029
-51.34819332,126.5636775,-121.1847328,44.64773185,13.28182312,0.605568857,0.09029
-51.34869994,126.5649262,-121.1859284,44.64817236,13.28195416,0.605539549,0.09029
-51.34920535,126.5661719,-121.1871212,44.64861181,13.28208489,0.605510289,0.09028
-51.34970954,126.5674146,-121.1883111,44.64905021,13.28221531,0.605481076,0.09028
-51.35021251,126.5686544,-121.1894982,44.64948755,13.2823454,0.605451911,0.09028
-51.35071425,126.5698911,-121.1906823,44.64992382,13.28247519,0.605422793,0.09028
-51.35121476,126.5711247,-121.1918635,44.65035901,13.28260465,0.605393723,0.09028
-51.35171403,126.5723553,-121.1930418,44.65079313,13.28273379,0.605364701,0.09028
-51.35221205,126.5735829,-121.1942172,44.65122617,13.28286261,0.605335726,0.09028
-51.35270883,126.5748073,-121.1953896,44.65165812,13.28299111,0.605306799,0.09028
-51.35320435,126.5760287,-121.1965591,44.65208898,13.28311928,0.605277919,0.09028
-51.35369861,126.5772469,-121.1977256,44.65251874,13.28324713,0.605249086,0.09028
-51.3541916,126.5784621,-121.198889,44.6529474,13.28337464,0.605220301,0.09027
-51.35468331,126.5796741,-121.2000495,44.65337495,13.28350183,0.605191563,0.09027
-51.35517375,126.5808829,-121.201207,44.65380139,13.28362869,0.605162873,0.09027
-51.35566291,126.5820886,-121.2023614,44.65422672,13.28375521,0.605134229,0.09027
-51.35615077,126.5832911,-121.2035128,44.65465092,13.28388141,0.605105633,0.09027
-51.35663734,126.5844904,-121.2046611,44.65507399,13.28400726,0.605077085,0.09027
-51.3571226,126.5856865,-121.2058064,44.65549594,13.28413278,0.605048583,0.09027
-51.35760656,126.5868793,-121.2069486,44.65591674,13.28425796,0.605020129,0.09027
-51.3580892,126.5880689,-121.2080876,44.65633641,13.28438281,0.604991722,0.09027
-51.35857053,126.5892553,-121.2092236,44.65675492,13.28450731,0.604963362,0.09027
-51.35905053,126.5904384,-121.2103564,44.65717229,13.28463146,0.604935049,0.09027
-51.3595292,126.5916183,-121.2114861,44.6575885,13.28475528,0.604906783,0.09026
-51.36000654,126.5927948,-121.2126126,44.65800354,13.28487875,0.604878564,0.09026
-51.36048253,126.593968,-121.213736,44.65841743,13.28500187,0.604850392,0.09026
-51.36095717,126.595138,-121.2148562,44.65883013,13.28512464,0.604822267,0.09026
-51.36143047,126.5963045,-121.2159732,44.65924167,13.28524706,0.604794189,0.09026
-51.3619024,126.5974678,-121.217087,44.65965202,13.28536913,0.604766158,0.09026
-51.36237297,126.5986276,-121.2181976,44.66006118,13.28549085,0.604738174,0.09026
-51.36284217,126.5997841,-121.2193049,44.66046915,13.28561222,0.604710237,0.09026
-51.36330999,126.6009372,-121.220409,44.66087593,13.28573322,0.604682346,0.09026
-51.36377643,126.6020869,-121.2215098,44.6612815,13.28585387,0.604654502,0.09026
-51.36424148,126.6032332,-121.2226074,44.66168587,13.28597417,0.604626706,0.09025
-51.36470514,126.604376,-121.2237016,44.66208902,13.2860941,0.604598955,0.09025
-51.3651674,126.6055154,-121.2247926,44.66249096,13.28621367,0.604571252,0.09025
-51.36562826,126.6066513,-121.2258802,44.66289168,13.28633287,0.604543595,0.09025
-51.3660877,126.6077837,-121.2269645,44.66329117,13.28645171,0.604515985,0.09025
-51.36654573,126.6089127,-121.2280455,44.66368943,13.28657019,0.604488421,0.09025
-51.36700234,126.6100381,-121.2291231,44.66408646,13.28668829,0.604460904,0.09025
-51.36745751,126.6111601,-121.2301974,44.66448224,13.28680603,0.604433434,0.09025
-51.36791126,126.6122785,-121.2312683,44.66487678,13.2869234,0.60440601,0.09025
-51.36836357,126.6133933,-121.2323357,44.66527006,13.28704039,0.604378633,0.09025
-51.36881443,126.6145046,-121.2333998,44.66566209,13.28715701,0.604351302,0.09025
-51.36926384,126.6156123,-121.2344604,44.66605286,13.28727326,0.604324017,0.09024
-51.36971179,126.6167165,-121.2355176,44.66644236,13.28738913,0.604296779,0.09024
-51.37015829,126.617817,-121.2365714,44.66683059,13.28750462,0.604269587,0.09024
-51.37060331,126.6189139,-121.2376217,44.66721754,13.28761973,0.604242442,0.09024
-51.37104686,126.6200072,-121.2386685,44.66760321,13.28773446,0.604215343,0.09024
-51.37148894,126.6210968,-121.2397118,44.6679876,13.28784881,0.60418829,0.09024
-51.37192952,126.6221827,-121.2407516,44.66837069,13.28796277,0.604161283,0.09024
-51.37236862,126.623265,-121.2417879,44.66875249,13.28807635,0.604134323,0.09024
-51.37280622,126.6243436,-121.2428206,44.66913299,13.28818954,0.604107409,0.09024
-51.37324232,126.6254185,-121.2438499,44.66951218,13.28830234,0.604080541,0.09024
-51.37367691,126.6264897,-121.2448755,44.66989006,13.28841475,0.604053719,0.09024
-51.37410998,126.6275572,-121.2458976,44.67026663,13.28852677,0.604026943,0.09023
-51.37454154,126.6286209,-121.2469161,44.67064187,13.2886384,0.604000214,0.09023
-51.37497157,126.6296808,-121.247931,44.67101579,13.28874963,0.60397353,0.09023
-51.37540008,126.630737,-121.2489423,44.67138837,13.28886047,0.603946893,0.09023
-51.37582704,126.6317894,-121.24995,44.67175962,13.28897091,0.603920301,0.09023
-51.37625246,126.632838,-121.250954,44.67212953,13.28908095,0.603893755,0.09023
-51.37667634,126.6338828,-121.2519544,44.67249809,13.28919059,0.603867256,0.09023
-51.37709866,126.6349237,-121.2529511,44.67286531,13.28929983,0.603840802,0.09023
-51.37751942,126.6359608,-121.2539441,44.67323116,13.28940866,0.603814394,0.09023
-51.37793862,126.636994,-121.2549334,44.67359566,13.28951709,0.603788032,0.09023
-51.37835624,126.6380234,-121.255919,44.67395879,13.28962512,0.603761716,0.09023
-51.37877229,126.6390489,-121.2569009,44.67432054,13.28973273,0.603735445,0.09023
-51.37918676,126.6400705,-121.2578791,44.67468093,13.28983994,0.60370922,0.09022
-51.37959964,126.6410881,-121.2588535,44.67503993,13.28994674,0.603683041,0.09022
-51.38001092,126.6421019,-121.2598242,44.67539754,13.29005312,0.603656908,0.09022
-51.38042061,126.6431117,-121.260791,44.67575377,13.29015909,0.60363082,0.09022
-51.38082869,126.6441175,-121.2617541,44.6761086,13.29026464,0.603604778,0.09022
-51.38123516,126.6451194,-121.2627134,44.67646203,13.29036978,0.603578782,0.09022
-51.38164001,126.6461173,-121.2636689,44.67681405,13.2904745,0.603552831,0.09022
-51.38204324,126.6471111,-121.2646205,44.67716466,13.2905788,0.603526925,0.09022
-51.38244484,126.648101,-121.2655683,44.67751386,13.29068268,0.603501065,0.09022
-51.38284481,126.6490869,-121.2665123,44.67786163,13.29078614,0.603475251,0.09022
-51.38324313,126.6500687,-121.2674524,44.67820798,13.29088917,0.603449482,0.09022
-51.38363981,126.6510464,-121.2683886,44.6785529,13.29099178,0.603423759,0.09022
-51.38403485,126.6520201,-121.2693209,44.67889638,13.29109396,0.60339808,0.09021
-51.38442822,126.6529897,-121.2702492,44.67923843,13.29119571,0.603372448,0.09021
-51.38481993,126.6539552,-121.2711737,44.67957902,13.29129703,0.60334686,0.09021
-51.38520997,126.6549166,-121.2720942,44.67991817,13.29139792,0.603321318,0.09021
-51.38559834,126.6558738,-121.2730108,44.68025586,13.29149837,0.603295821,0.09021
-51.38598503,126.6568269,-121.2739234,44.68059209,13.2915984,0.60327037,0.09021
-51.38637004,126.6577759,-121.274832,44.68092685,13.29169798,0.603244963,0.09021
-51.38675335,126.6587207,-121.2757367,44.68126015,13.29179713,0.603219602,0.09021
-51.38713496,126.6596613,-121.2766373,44.68159197,13.29189584,0.603194286,0.09021
-51.38751488,126.6605977,-121.2775339,44.6819223,13.29199411,0.603169015,0.09021
-51.38789308,126.6615299,-121.2784265,44.68225116,13.29209193,0.603143789,0.09021
-51.38826957,126.6624579,-121.2793151,44.68257852,13.29218932,0.603118608,0.09021
-51.38864434,126.6633816,-121.2801995,44.68290438,13.29228626,0.603093473,0.09021
-51.38901738,126.6643011,-121.2810799,44.68322875,13.29238275,0.603068382,0.0902
-51.3893887,126.6652163,-121.2819563,44.68355161,13.29247879,0.603043336,0.0902
-51.38975827,126.6661273,-121.2828285,44.68387296,13.29257439,0.603018335,0.0902
-51.39012611,126.6670339,-121.2836966,44.68419279,13.29266953,0.602993379,0.0902
-51.39049219,126.6679362,-121.2845606,44.6845111,13.29276423,0.602968468,0.0902
-51.39085652,126.6688342,-121.2854204,44.68482789,13.29285846,0.602943602,0.0902
-51.39121909,126.6697279,-121.2862761,44.68514315,13.29295225,0.602918781,0.0902
-51.39157989,126.6706172,-121.2871276,44.68545687,13.29304557,0.602894004,0.0902
-51.39193893,126.6715022,-121.2879749,44.68576905,13.29313844,0.602869272,0.0902
-51.39229618,126.6723827,-121.2888181,44.68607969,13.29323085,0.602844585,0.0902
-51.39265165,126.6732589,-121.289657,44.68638878,13.2933228,0.602819943,0.0902
-51.39300534,126.6741307,-121.2904917,44.68669631,13.29341428,0.602795345,0.0902
-51.39335722,126.674998,-121.2913222,44.68700228,13.2935053,0.602770792,0.0902
-51.39370731,126.6758609,-121.2921484,44.68730668,13.29359585,0.602746283,0.09019
-51.39405559,126.6767194,-121.2929704,44.68760952,13.29368594,0.60272182,0.09019
-51.39440206,126.6775733,-121.2937881,44.68791078,13.29377556,0.6026974,0.09019
-51.39474672,126.6784229,-121.2946015,44.68821046,13.29386471,0.602673026,0.09019
-51.39508955,126.6792679,-121.2954106,44.68850855,13.29395339,0.602648695,0.09019
-51.39543055,126.6801084,-121.2962154,44.68880505,13.29404159,0.602624409,0.09019
-51.39576972,126.6809443,-121.2970158,44.68909996,13.29412932,0.602600168,0.09019
-51.39610704,126.6817758,-121.2978119,44.68939327,13.29421657,0.602575971,0.09019
-51.39644252,126.6826027,-121.2986037,44.68968497,13.29430335,0.602551818,0.09019
-51.39677615,126.683425,-121.2993911,44.68997507,13.29438965,0.60252771,0.09019
-51.39710792,126.6842428,-121.3001741,44.69026354,13.29447546,0.602503646,0.09019
-51.39743783,126.6850559,-121.3009527,44.6905504,13.2945608,0.602479627,0.09019
-51.39776587,126.6858645,-121.3017269,44.69083563,13.29464565,0.602455651,0.09019
-51.39809203,126.6866684,-121.3024966,44.69111923,13.29473001,0.60243172,0.09019
-51.39841631,126.6874677,-121.303262,44.6914012,13.29481389,0.602407833,0.09019
-51.39873871,126.6882624,-121.3040228,44.69168153,13.29489729,0.60238399,0.09018
-51.39905921,126.6890523,-121.3047792,44.69196021,13.29498019,0.602360192,0.09018
-51.39937782,126.6898376,-121.3055312,44.69223724,13.2950626,0.602336437,0.09018
-51.39969452,126.6906183,-121.3062786,44.69251262,13.29514452,0.602312727,0.09018
-51.40000932,126.6913942,-121.3070215,44.69278633,13.29522594,0.60228906,0.09018
-51.4003222,126.6921654,-121.30776,44.69305839,13.29530687,0.602265438,0.09018
-51.40063315,126.6929318,-121.3084938,44.69332877,13.29538731,0.602241859,0.09018
-51.40094219,126.6936935,-121.3092232,44.69359747,13.29546724,0.602218325,0.09018
-51.40124929,126.6944505,-121.3099479,44.6938645,13.29554668,0.602194834,0.09018
-51.40155445,126.6952026,-121.3106681,44.69412984,13.29562561,0.602171388,0.09018
-51.40185767,126.69595,-121.3113838,44.69439349,13.29570404,0.602147985,0.09018
-51.40215894,126.6966926,-121.3120948,44.69465545,13.29578197,0.602124626,0.09018
-51.40245825,126.6974303,-121.3128012,44.69491571,13.29585939,0.602101311,0.09018
-51.4027556,126.6981633,-121.3135029,44.69517426,13.2959363,0.602078039,0.09018
-51.40305099,126.6988913,-121.3142001,44.6954311,13.29601271,0.602054812,0.09018
-51.4033444,126.6996145,-121.3148925,44.69568622,13.2960886,0.602031628,0.09017
-51.40363584,126.7003329,-121.3155804,44.69593963,13.29616399,0.602008488,0.09017
-51.40392529,126.7010463,-121.3162635,44.69619131,13.29623886,0.601985391,0.09017
-51.40421276,126.7017549,-121.3169419,44.69644127,13.29631321,0.601962338,0.09017
-51.40449823,126.7024585,-121.3176156,44.69668948,13.29638705,0.601939329,0.09017
-51.40478169,126.7031572,-121.3182846,44.69693596,13.29646038,0.601916363,0.09017
-51.40506315,126.7038509,-121.3189489,44.69718069,13.29653318,0.601893441,0.09017
-51.4053426,126.7045397,-121.3196084,44.69742368,13.29660546,0.601870563,0.09017
-51.40562003,126.7052235,-121.3202632,44.6976649,13.29667722,0.601847727,0.09017
-51.40589544,126.7059024,-121.3209131,44.69790437,13.29674846,0.601824936,0.09017
-51.40616881,126.7065762,-121.3215583,44.69814208,13.29681917,0.601802187,0.09017
-51.40644016,126.707245,-121.3221987,44.69837801,13.29688936,0.601779482,0.09017
-51.40670946,126.7079088,-121.3228343,44.69861217,13.29695901,0.601756821,0.09017
-51.40697671,126.7085675,-121.323465,44.69884455,13.29702814,0.601734203,0.09017
-51.40724191,126.7092212,-121.3240909,44.69907514,13.29709674,0.601711628,0.09017
-51.40750505,126.7098698,-121.3247119,44.69930395,13.29716481,0.601689096,0.09017
-51.40776613,126.7105133,-121.3253281,44.69953096,13.29723234,0.601666608,0.09017
-51.40802514,126.7111517,-121.3259394,44.69975617,13.29729933,0.601644162,0.09016
-51.40828207,126.711785,-121.3265457,44.69997958,13.29736579,0.60162176,0.09016
-51.40853693,126.7124131,-121.3271472,44.70020117,13.29743171,0.601599402,0.09016
-51.40878969,126.7130362,-121.3277437,44.70042095,13.29749709,0.601577086,0.09016
-51.40904037,126.713654,-121.3283353,44.70063892,13.29756193,0.601554813,0.09016
-51.40928894,126.7142667,-121.328922,44.70085505,13.29762623,0.601532584,0.09016
-51.40953541,126.7148742,-121.3295037,44.70106936,13.29768998,0.601510397,0.09016
-51.40977977,126.7154765,-121.3300804,44.70128184,13.29775319,0.601488253,0.09016
-51.41002202,126.7160736,-121.3306521,44.70149247,13.29781585,0.601466153,0.09016
-51.41026214,126.7166655,-121.3312188,44.70170126,13.29787796,0.601444095,0.09016
-51.41050014,126.7172521,-121.3317805,44.7019082,13.29793952,0.601422081,0.09016
-51.410736,126.7178334,-121.3323372,44.70211329,13.29800053,0.601400109,0.09016
-51.41096973,126.7184095,-121.3328888,44.70231652,13.29806099,0.60137818,0.09016
-51.41120131,126.7189803,-121.3334353,44.70251788,13.29812089,0.601356294,0.09016
-51.41143074,126.7195459,-121.3339768,44.70271737,13.29818023,0.60133445,0.09016
-51.41165802,126.720106,-121.3345132,44.70291499,13.29823902,0.60131265,0.09016
-51.41188314,126.7206609,-121.3350444,44.70311073,13.29829725,0.601290892,0.09016
-51.41210608,126.7212104,-121.3355706,44.70330459,13.29835492,0.601269177,0.09016
-51.41232686,126.7217546,-121.3360917,44.70349655,13.29841202,0.601247504,0.09016
-51.41254546,126.7222934,-121.3366076,44.70368662,13.29846857,0.601225874,0.09015
-51.41276187,126.7228268,-121.3371183,44.7038748,13.29852454,0.601204287,0.09015
-51.41297609,126.7233548,-121.3376239,44.70406107,13.29857995,0.601182743,0.09015
-51.41318812,126.7238774,-121.3381243,44.70424543,13.2986348,0.601161241,0.09015
-51.41339794,126.7243946,-121.3386195,44.70442787,13.29868907,0.601139781,0.09015
-51.41360556,126.7249064,-121.3391095,44.7046084,13.29874277,0.601118364,0.09015
-51.41381097,126.7254127,-121.3395942,44.704787,13.29879591,0.601096989,0.09015
-51.41401416,126.7259135,-121.3400738,44.70496367,13.29884846,0.601075657,0.09015
-51.41421512,126.7264088,-121.3405481,44.70513841,13.29890044,0.601054368,0.09015
-51.41441385,126.7268987,-121.3410171,44.70531121,13.29895185,0.60103312,0.09015
-51.41461035,126.727383,-121.3414808,44.70548207,13.29900267,0.601011915,0.09015
-51.4148046,126.7278618,-121.3419393,44.70565097,13.29905292,0.600990753,0.09015
-51.41499661,126.728335,-121.3423924,44.70581793,13.29910259,0.600969632,0.09015
-51.41518637,126.7288028,-121.3428403,44.70598292,13.29915167,0.600948554,0.09015
-51.41537386,126.7292649,-121.3432828,44.70614595,13.29920017,0.600927518,0.09015
-51.4155591,126.7297215,-121.3437199,44.70630701,13.29924808,0.600906524,0.09015
-51.41574206,126.7301724,-121.3441517,44.7064661,13.29929541,0.600885573,0.09015
-51.41592275,126.7306178,-121.3445782,44.70662321,13.29934214,0.600864664,0.09015
-51.41610115,126.7310575,-121.3449992,44.70677834,13.29938829,0.600843796,0.09015
-51.41627727,126.7314916,-121.3454149,44.70693147,13.29943384,0.600822971,0.09015
-51.4164511,126.7319201,-121.3458251,44.70708261,13.29947881,0.600802188,0.09015
-51.41662262,126.7323429,-121.3462299,44.70723176,13.29952317,0.600781447,0.09015
-51.41679184,126.73276,-121.3466293,44.7073789,13.29956694,0.600760748,0.09014
-51.41695876,126.7331714,-121.3470232,44.70752403,13.29961012,0.60074009,0.09014
